Date,Nippon India Large Cap,HDFC Flexi Cap,Nifty 50 TRI,NIfty 500 TRI
1/1/18,34.6,675.4,14252.0,13813.8
1/2/18,34.5,672.0,14261.1,13789.4
1/3/18,34.6,675.0,14262.5,13820.9
1/4/18,35.0,683.6,14346.6,13918.1
1/5/18,35.2,685.6,14420.4,14017.2
1/6/18,35.2,685.6,14420.4,14017.2
1/7/18,35.2,685.6,14420.4,14017.2
1/8/18,35.4,690.2,14508.8,14113.6
1/9/18,35.3,689.4,14527.2,14115.8
1/10/18,35.2,688.9,14520.6,14100.9
1/11/18,35.3,690.5,14546.5,14129.8
1/12/18,35.3,692.2,14587.5,14151.6
1/13/18,35.3,692.2,14587.5,14151.6
1/14/18,35.3,692.2,14587.5,14151.6
1/15/18,35.4,695.2,14669.9,14202.3
1/16/18,35.3,689.8,14613.8,14074.5
1/17/18,35.7,700.1,14734.1,14182.9
1/18/18,35.6,694.4,14774.7,14125.8
1/19/18,35.9,701.1,14880.8,14237.5
1/20/18,35.9,701.1,14880.8,14237.5
1/21/18,35.9,701.1,14880.8,14237.5
1/22/18,36.0,704.5,14979.7,14332.4
1/23/18,36.4,715.6,15140.2,14464.0
1/24/18,36.4,715.6,15143.3,14430.0
1/25/18,36.2,709.2,15121.0,14365.8
1/26/18,36.2,709.2,15121.0,14365.8
1/27/18,36.2,709.2,15121.0,14365.8
1/28/18,36.2,709.2,15121.0,14365.8
1/29/18,36.1,706.4,15204.4,14380.0
1/30/18,35.9,704.0,15095.4,14268.9
1/31/18,35.7,699.6,15065.8,14203.1
2/1/18,35.7,695.8,15052.7,14188.3
2/2/18,34.8,675.9,14702.5,13782.4
2/3/18,34.8,675.9,14702.5,13782.4
2/4/18,34.8,675.9,14702.5,13782.4
2/5/18,34.7,670.2,14574.0,13686.6
2/6/18,34.1,659.3,14344.0,13461.6
2/7/18,34.1,660.6,14317.6,13486.6
2/8/18,34.7,670.9,14463.2,13662.7
2/9/18,34.4,665.8,14296.5,13558.0
2/10/18,34.4,665.8,14296.5,13558.0
2/11/18,34.4,665.8,14296.5,13558.0
2/12/18,34.6,672.1,14412.5,13700.7
2/13/18,34.6,672.1,14412.5,13700.7
2/14/18,34.4,666.1,14359.3,13668.9
2/15/18,34.4,664.3,14422.8,13668.4
2/16/18,34.1,656.2,14295.4,13540.5
2/17/18,34.1,656.2,14295.4,13540.5
2/18/18,34.1,656.2,14295.4,13540.5
2/19/18,33.7,648.6,14194.3,13429.6
2/20/18,33.6,647.9,14169.8,13417.2
2/21/18,33.7,649.6,14220.5,13442.3
2/22/18,33.6,647.4,14204.2,13402.1
2/23/18,34.0,655.5,14352.4,13567.6
2/24/18,34.0,655.5,14352.4,13567.6
2/25/18,34.0,655.5,14352.4,13567.6
2/26/18,34.3,659.7,14477.6,13686.8
2/27/18,34.2,654.8,14438.9,13642.2
2/28/18,34.0,653.6,14358.7,13585.5
3/1/18,33.9,646.5,14311.5,13531.8
3/2/18,33.9,646.5,14311.5,13531.8
3/3/18,33.9,646.5,14311.5,13531.8
3/4/18,33.9,646.5,14311.5,13531.8
3/5/18,33.5,640.5,14175.3,13400.9
3/6/18,33.2,630.7,14025.3,13260.1
3/7/18,32.8,619.9,13895.3,13109.1
3/8/18,33.1,628.0,14016.3,13202.8
3/9/18,32.9,624.7,13994.7,13181.8
3/10/18,32.9,624.7,13994.7,13181.8
3/11/18,32.9,624.7,13994.7,13181.8
3/12/18,33.4,631.9,14260.9,13380.3
3/13/18,33.6,635.9,14270.6,13434.8
3/14/18,33.5,637.5,14248.8,13425.5
3/15/18,33.4,634.3,14179.4,13399.6
3/16/18,32.9,627.2,13961.1,13214.5
3/17/18,32.9,627.2,13961.1,13214.5
3/18/18,32.9,627.2,13961.1,13214.5
3/19/18,32.5,619.0,13823.0,13052.8
3/20/18,32.6,620.4,13878.2,13100.2
3/21/18,32.6,621.0,13920.5,13142.3
3/22/18,32.3,615.6,13867.0,13077.5
3/23/18,31.9,605.9,13707.0,12926.3
3/24/18,31.9,605.9,13707.0,12926.3
3/25/18,31.9,605.9,13707.0,12926.3
3/26/18,32.4,617.6,13888.8,13093.2
3/27/18,32.7,623.5,13962.2,13187.9
3/28/18,32.5,616.4,13865.6,13091.0
3/29/18,32.5,616.4,13865.6,13091.0
3/30/18,32.5,616.4,13865.6,13091.0
3/31/18,32.5,616.4,13865.6,13091.0
4/1/18,32.5,616.4,13865.6,13091.0
4/2/18,32.8,620.1,14000.1,13254.7
4/3/18,33.1,626.8,14045.5,13330.0
4/4/18,32.7,618.4,13885.7,13184.3
4/5/18,33.3,632.7,14155.5,13435.2
4/6/18,33.4,635.0,14164.3,13473.3
4/7/18,33.4,635.0,14164.3,13473.3
4/8/18,33.4,635.0,14164.3,13473.3
4/9/18,33.5,636.9,14229.8,13521.9
4/10/18,33.6,641.5,14261.2,13542.4
4/11/18,33.5,639.8,14281.6,13559.6
4/12/18,33.5,641.3,14338.5,13583.7
4/13/18,33.5,642.5,14368.6,13613.7
4/14/18,33.5,642.5,14368.6,13613.7
4/15/18,33.5,642.5,14368.6,13613.7
4/16/18,33.6,643.5,14434.0,13677.8
4/17/18,33.7,644.7,14462.0,13705.7
4/18/18,33.6,642.8,14431.1,13678.3
4/19/18,33.7,646.8,14484.7,13744.0
4/20/18,33.7,643.0,14483.0,13731.2
4/21/18,33.7,643.0,14483.0,13731.2
4/22/18,33.7,643.0,14483.0,13731.2
4/23/18,33.9,643.4,14511.3,13731.2
4/24/18,33.9,642.6,14552.0,13794.1
4/25/18,33.8,637.2,14491.9,13735.0
4/26/18,33.7,637.1,14556.7,13781.3
4/27/18,34.1,645.9,14658.8,13872.8
4/28/18,34.1,645.9,14658.8,13872.8
4/29/18,34.1,645.9,14658.8,13872.8
4/30/18,34.4,650.3,14723.3,13950.4
5/1/18,34.4,650.3,14723.3,13950.4
5/2/18,34.2,644.2,14695.3,13874.8
5/3/18,34.1,641.9,14642.6,13792.8
5/4/18,33.8,639.2,14558.4,13721.0
5/5/18,33.8,639.2,14558.4,13721.0
5/6/18,33.8,639.2,14558.4,13721.0
5/7/18,34.2,646.9,14691.7,13837.1
5/8/18,34.2,650.6,14694.9,13838.7
5/9/18,34.2,649.6,14728.0,13837.5
5/10/18,34.0,644.7,14693.5,13752.5
5/11/18,34.1,649.9,14816.9,13833.9
5/12/18,34.1,649.9,14816.9,13833.9
5/13/18,34.1,649.9,14816.9,13833.9
5/14/18,34.0,650.1,14817.0,13795.0
5/15/18,33.7,646.8,14810.5,13760.2
5/16/18,33.5,639.1,14727.3,13705.5
5/17/18,33.5,635.3,14647.2,13670.1
5/18/18,33.1,624.4,14528.8,13530.2
5/21/18,32.7,622.2,14419.6,13382.6
5/22/18,33.0,626.8,14447.0,13436.9
5/23/18,32.7,624.4,14301.2,13325.6
5/24/18,32.9,630.7,14415.7,13392.9
5/25/18,33.2,635.8,14556.2,13549.4
5/28/18,33.6,644.8,14670.8,13684.6
5/29/18,33.5,638.7,14594.8,13630.7
5/30/18,33.5,636.9,14568.8,13607.8
5/31/18,33.6,639.2,14750.3,13705.6
6/1/18,33.4,633.1,14695.4,13617.2
6/4/18,33.1,626.5,14604.1,13501.5
6/5/18,32.9,621.2,14555.5,13405.3
6/6/18,33.4,628.5,14681.3,13545.7
6/7/18,33.7,635.7,14796.2,13684.5
6/8/18,33.8,637.6,14795.3,13708.4
6/11/18,33.9,637.6,14821.8,13732.2
6/12/18,34.1,642.3,14898.7,13811.7
6/13/18,34.1,644.1,14917.7,13811.8
6/14/18,34.0,640.0,14872.0,13781.2
6/15/18,33.9,637.9,14885.3,13762.1
6/18/18,33.9,637.0,14860.7,13725.3
6/19/18,33.6,629.6,14737.7,13601.8
6/20/18,33.7,631.8,14822.5,13663.8
6/21/18,33.5,629.0,14782.9,13612.8
6/22/18,33.8,632.4,14894.0,13695.9
6/25/18,33.5,625.0,14812.3,13604.2
6/26/18,33.5,623.5,14821.5,13600.4
6/27/18,33.0,612.8,14694.2,13453.8
6/28/18,32.6,606.3,14581.5,13318.4
6/29/18,33.1,617.9,14753.9,13503.3
7/2/18,32.9,616.1,14675.4,13424.5
7/3/18,33.1,617.0,14734.1,13484.3
7/4/18,33.2,617.4,14830.5,13551.8
7/5/18,33.1,613.4,14808.5,13514.8
7/6/18,33.2,616.1,14840.1,13556.8
7/9/18,33.5,623.1,14951.2,13681.0
7/10/18,33.8,629.1,15081.6,13801.5
7/11/18,33.6,624.7,15085.2,13780.8
7/12/18,33.7,627.2,15190.8,13837.4
7/13/18,33.5,623.3,15184.9,13791.0
7/16/18,32.9,613.6,15072.7,13618.7
7/17/18,33.3,622.7,15172.3,13743.7
7/18/18,33.2,618.0,15135.6,13677.7
7/19/18,33.0,616.1,15116.8,13638.2
7/20/18,33.2,621.2,15190.1,13712.2
7/23/18,33.6,628.9,15293.5,13827.9
7/24/18,34.1,637.1,15361.9,13955.9
7/25/18,34.1,637.2,15358.7,13955.6
7/26/18,34.4,646.0,15410.9,14015.0
7/27/18,34.9,653.6,15564.2,14150.3
7/30/18,35.1,662.1,15621.5,14209.5
7/31/18,35.1,662.0,15672.5,14257.0
8/1/18,35.1,660.7,15658.3,14258.9
8/2/18,35.0,657.5,15520.3,14168.7
8/3/18,35.4,666.2,15680.5,14312.1
8/6/18,35.5,670.9,15716.8,14348.0
8/7/18,35.4,667.5,15720.0,14341.3
8/8/18,35.5,669.6,15803.6,14400.7
8/9/18,35.7,677.5,15833.2,14438.0
8/10/18,35.4,670.3,15776.3,14372.1
8/13/18,35.1,664.3,15676.2,14272.7
8/14/18,35.4,669.2,15796.4,14382.5
8/16/18,35.3,668.8,15727.3,14322.6
8/17/18,35.7,675.9,15845.6,14447.6
8/20/18,36.2,681.1,15959.0,14552.0
8/21/18,36.3,682.8,15985.5,14585.8
8/23/18,36.3,684.1,16001.8,14601.3
8/24/18,36.2,681.8,15969.8,14571.4
8/27/18,36.6,692.6,16156.1,14731.2
8/28/18,36.5,691.8,16220.5,14771.3
8/29/18,36.7,692.3,16156.0,14753.4
8/30/18,36.8,694.9,16135.6,14756.0
8/31/18,37.0,696.9,16143.5,14783.0
9/3/18,36.7,690.7,16007.8,14678.8
9/4/18,36.2,681.9,15922.1,14507.9
9/5/18,36.2,680.9,15862.2,14446.5
9/6/18,36.5,686.2,15947.7,14524.3
9/7/18,36.9,690.2,16019.8,14612.8
9/10/18,36.5,683.5,15813.3,14414.4
9/11/18,36.0,673.9,15605.1,14218.5
9/12/18,36.2,676.3,15719.6,14299.6
9/14/18,36.6,684.5,15920.5,14495.4
9/17/18,36.2,680.3,15731.3,14353.6
9/18/18,35.6,666.2,15594.6,14202.8
9/19/18,35.6,665.5,15534.3,14132.4
9/21/18,35.4,659.5,15408.2,13954.5
9/24/18,34.6,650.4,15165.2,13684.5
9/25/18,34.9,654.4,15303.5,13773.7
9/26/18,34.9,654.2,15284.7,13772.1
9/27/18,34.5,648.4,15179.2,13624.1
9/28/18,34.2,642.3,15114.1,13496.3
10/1/18,34.4,650.2,15221.8,13569.6
10/3/18,34.1,643.4,15014.2,13408.5
10/4/18,33.6,634.3,14656.1,13109.7
10/5/18,32.6,616.9,14265.1,12769.3
10/8/18,32.4,616.1,14308.8,12736.2
10/9/18,32.2,613.0,14243.8,12677.5
10/10/18,33.0,626.9,14463.7,12952.2
10/11/18,32.3,611.1,14152.0,12681.4
10/12/18,32.9,622.8,14480.9,12979.8
10/15/18,33.0,626.4,14536.2,13046.2
10/16/18,33.3,633.2,14636.1,13167.3
10/17/18,32.7,623.2,14453.9,12967.2
10/19/18,32.5,618.1,14247.2,12792.5
10/22/18,32.4,616.6,14166.6,12698.2
10/23/18,32.0,609.5,14032.0,12570.3
10/24/18,32.4,611.1,14139.8,12667.7
10/25/18,32.1,604.6,14014.3,12553.9
10/26/18,32.0,601.0,13883.0,12470.6
10/29/18,33.1,627.6,14189.1,12756.7
10/30/18,33.1,628.6,14116.9,12742.6
10/31/18,33.8,640.6,14377.4,12969.6
11/1/18,34.0,642.1,14371.1,12999.4
11/2/18,34.4,647.1,14610.0,13187.4
11/5/18,34.3,646.1,14571.0,13156.9
11/6/18,34.1,644.6,14579.3,13145.6
11/7/18,34.1,644.6,14674.0,13239.3
11/9/18,34.4,647.4,14655.7,13258.7
11/12/18,33.9,640.8,14513.1,13130.0
11/13/18,34.2,646.7,14652.0,13225.8
11/14/18,34.2,647.6,14643.4,13222.8
11/15/18,34.5,650.5,14699.3,13273.5
11/16/18,34.6,652.2,14790.0,13330.7
11/19/18,34.7,654.2,14902.4,13419.0
11/20/18,34.4,646.8,14754.0,13282.2
11/21/18,34.5,644.3,14676.3,13252.8
11/22/18,34.2,639.1,14574.8,13161.8
11/26/18,34.4,642.8,14715.8,13256.8
11/27/18,34.5,647.2,14794.7,13317.4
11/28/18,34.3,645.6,14854.6,13331.3
11/29/18,34.6,648.3,15034.4,13462.6
11/30/18,34.6,646.7,15059.4,13503.1
12/3/18,34.6,650.9,15069.1,13529.4
12/4/18,34.7,652.1,15049.3,13514.0
12/5/18,34.2,643.4,14929.4,13385.0
12/6/18,33.7,633.6,14677.8,13168.2
12/7/18,33.8,636.5,14805.9,13253.3
12/10/18,33.4,625.9,14521.7,12999.7
12/11/18,33.7,630.8,14605.8,13111.8
12/12/18,34.4,641.8,14866.7,13373.4
12/13/18,34.5,645.8,14941.4,13455.9
12/14/18,34.6,648.7,14960.6,13476.7
12/17/18,34.8,653.5,15075.5,13569.6
12/18/18,34.9,656.5,15103.6,13604.3
12/19/18,35.3,661.8,15184.8,13707.2
12/20/18,35.2,660.3,15163.1,13688.9
12/21/18,34.7,650.5,14894.4,13466.9
12/24/18,34.5,647.8,14769.1,13348.1
12/26/18,34.6,650.7,14861.0,13406.2
12/27/18,34.7,653.1,14930.2,13461.2
12/28/18,35.0,659.3,15045.3,13573.2
12/31/18,35.1,660.8,15049.0,13599.1
1/1/19,35.3,665.4,15114.9,13640.5
1/2/19,34.9,657.8,14952.0,13500.3
1/3/19,34.5,651.9,14785.4,13368.9
1/4/19,34.8,656.3,14861.7,13428.4
1/7/19,34.9,658.8,14923.3,13467.4
1/8/19,35.1,664.7,14965.3,13493.3
1/9/19,35.2,666.2,15038.7,13536.0
1/10/19,35.3,666.7,14992.2,13524.0
1/11/19,35.2,665.0,14955.3,13492.6
1/14/19,35.1,660.8,14875.9,13423.3
1/15/19,35.4,667.5,15082.6,13580.0
1/16/19,35.4,669.7,15087.4,13582.4
1/17/19,35.3,668.2,15109.5,13587.5
1/18/19,34.9,664.9,15112.0,13555.8
1/21/19,34.9,665.2,15188.0,13578.4
1/22/19,34.9,660.9,15133.8,13542.5
1/23/19,34.7,655.3,15007.4,13450.2
1/24/19,34.5,656.4,15038.1,13458.5
1/25/19,34.4,653.4,14942.1,13343.0
1/28/19,33.8,645.0,14777.1,13168.6
1/29/19,34.0,645.5,14764.6,13167.5
1/30/19,34.3,651.9,14764.0,13181.2
1/31/19,34.9,661.1,15012.3,13357.8
2/1/19,34.8,656.9,15099.2,13435.7
2/4/19,34.6,652.6,15125.0,13414.6
2/5/19,34.5,650.4,15156.0,13402.6
2/6/19,34.9,658.5,15337.8,13531.6
2/7/19,35.0,658.9,15347.4,13572.0
2/8/19,34.4,648.7,15173.0,13410.6
2/11/19,34.1,643.5,15100.6,13309.4
2/12/19,34.1,640.3,15023.0,13249.1
2/13/19,33.8,632.8,14970.6,13193.8
2/14/19,33.7,631.2,14906.3,13167.4
2/15/19,33.5,631.6,14876.3,13105.5
2/18/19,33.2,626.5,14760.5,12998.0
2/19/19,33.4,628.1,14709.8,12980.1
2/20/19,33.8,637.3,14891.6,13133.5
2/21/19,34.0,640.6,14970.1,13218.9
2/22/19,34.2,643.1,14972.6,13245.7
2/25/19,34.4,647.2,15095.3,13340.9
2/26/19,34.3,642.6,15033.2,13295.3
2/27/19,34.3,643.7,14993.5,13285.2
2/28/19,34.3,647.1,14979.4,13303.2
3/1/19,34.7,655.1,15077.9,13424.3
3/5/19,35.4,664.8,15250.0,13626.7
3/6/19,35.5,670.1,15340.9,13711.1
3/7/19,35.6,671.5,15348.1,13703.6
3/8/19,35.5,669.4,15316.5,13682.4
3/11/19,36.0,678.7,15500.6,13882.2
3/12/19,36.4,685.8,15685.4,14023.7
3/13/19,36.5,687.6,15742.9,14038.4
3/14/19,36.5,688.3,15749.7,14036.9
3/15/19,36.7,695.5,15867.7,14115.7
3/18/19,36.8,698.5,15916.8,14141.4
3/19/19,37.0,704.8,16014.3,14221.0
3/20/19,36.9,702.3,15998.5,14195.7
3/22/19,36.7,698.6,15912.9,14120.2
3/25/19,36.4,695.0,15770.3,13988.7
3/26/19,36.8,703.6,15949.5,14138.8
3/27/19,36.7,703.1,15897.7,14123.7
3/28/19,37.2,712.5,16071.3,14272.8
3/29/19,37.5,716.1,16146.1,14364.6
3/31/19,37.5,716.1,16146.1,14364.6
4/1/19,37.7,718.7,16208.9,14421.5
4/2/19,37.9,721.2,16270.1,14449.5
4/3/19,37.4,712.8,16173.9,14356.8
4/4/19,37.3,710.1,16110.1,14309.6
4/5/19,37.5,712.5,16204.5,14396.5
4/8/19,37.2,708.5,16119.1,14321.3
4/9/19,37.5,713.4,16212.8,14385.8
4/10/19,37.4,708.4,16091.1,14304.3
4/11/19,37.4,708.0,16108.3,14321.8
4/12/19,37.7,712.5,16173.3,14381.4
4/15/19,37.8,713.2,16238.4,14443.7
4/16/19,37.9,716.5,16372.9,14540.1
4/18/19,37.7,711.1,16325.1,14476.6
4/22/19,37.2,701.8,16105.2,14270.2
4/23/19,37.1,700.3,16079.5,14251.6
4/24/19,37.5,707.9,16288.2,14400.6
4/25/19,37.2,702.1,16171.0,14313.5
4/26/19,37.6,710.5,16327.7,14404.1
4/30/19,37.6,709.0,16318.7,14366.3
5/2/19,37.3,704.2,16286.2,14326.5
5/3/19,37.4,704.6,16268.8,14307.2
5/6/19,37.1,701.1,16110.4,14170.4
5/7/19,36.7,692.6,15974.4,14051.1
5/8/19,36.3,684.4,15782.1,13886.8
5/9/19,36.1,680.5,15702.0,13827.0
5/10/19,36.1,681.6,15670.2,13813.0
5/13/19,35.4,669.6,15488.6,13619.3
5/14/19,35.8,677.2,15591.2,13697.2
5/15/19,35.6,672.0,15500.8,13619.5
5/16/19,35.9,680.2,15640.2,13711.2
5/17/19,36.2,684.7,15848.7,13871.9
5/20/19,37.8,714.9,16433.8,14380.8
5/21/19,37.3,706.0,16268.3,14242.5
5/22/19,37.4,709.9,16325.3,14281.9
5/23/19,37.3,709.3,16212.8,14214.3
5/24/19,38.4,727.3,16472.9,14466.4
5/27/19,39.1,738.3,16585.1,14589.9
5/28/19,39.0,738.0,16591.7,14606.3
5/29/19,38.5,730.0,16497.6,14519.5
5/30/19,38.7,736.0,16615.6,14606.3
5/31/19,38.6,732.8,16583.5,14591.0
6/3/19,38.8,739.0,16815.3,14766.7
6/4/19,38.6,737.8,16728.7,14702.4
6/6/19,37.7,722.8,16481.1,14475.2
6/7/19,37.8,724.1,16518.6,14495.1
6/10/19,37.8,724.9,16591.0,14539.8
6/11/19,38.0,729.8,16650.8,14598.2
6/12/19,37.8,726.3,16568.1,14516.2
6/13/19,37.8,727.3,16594.0,14521.4
6/14/19,37.5,724.0,16467.6,14406.5
6/17/19,36.9,714.2,16257.1,14218.3
6/18/19,37.0,719.5,16284.0,14229.8
6/19/19,36.9,718.6,16283.9,14192.8
6/20/19,37.5,729.5,16493.7,14380.3
6/21/19,37.3,725.4,16343.6,14284.2
6/24/19,37.3,726.0,16309.5,14258.2
6/25/19,37.6,733.4,16444.5,14360.6
6/26/19,37.9,738.9,16515.7,14435.1
6/27/19,38.1,738.3,16507.3,14449.6
6/28/19,38.0,736.8,16433.8,14398.8
7/1/19,38.1,737.0,16540.9,14481.1
7/2/19,38.1,739.1,16603.2,14528.7
7/3/19,38.3,740.7,16612.2,14547.5
7/4/19,38.4,741.9,16658.0,14579.2
7/5/19,37.9,732.5,16469.0,14401.5
7/8/19,37.0,712.4,16118.3,14090.1
7/9/19,37.2,713.2,16114.5,14102.2
7/10/19,36.9,708.4,16035.4,14019.8
7/11/19,37.2,713.1,16155.8,14122.3
7/12/19,37.2,711.9,16113.8,14109.7
7/15/19,37.1,711.3,16165.3,14128.3
7/16/19,37.4,717.7,16272.1,14221.0
7/17/19,37.5,719.5,16306.8,14242.0
7/18/19,37.0,709.0,16183.2,14115.0
7/19/19,36.4,701.0,15945.5,13896.1
7/22/19,36.3,699.5,15845.7,13813.0
7/23/19,36.2,697.0,15824.5,13793.2
7/24/19,35.8,690.2,15749.4,13689.2
7/25/19,35.8,688.9,15725.6,13690.1
7/26/19,36.0,689.1,15770.6,13740.3
7/29/19,35.6,685.4,15638.4,13616.3
7/30/19,35.0,675.9,15493.3,13459.9
7/31/19,35.3,680.8,15539.4,13522.1
8/1/19,34.6,669.3,15350.8,13362.1
8/2/19,34.5,665.6,15382.7,13379.2
8/5/19,34.0,655.7,15194.3,13212.0
8/6/19,34.4,661.9,15314.0,13341.7
8/7/19,33.8,652.9,15184.3,13246.3
8/8/19,34.3,662.8,15434.7,13436.2
8/9/19,34.4,664.2,15542.7,13536.4
8/13/19,33.6,651.9,15289.3,13304.8
8/14/19,34.0,661.5,15438.9,13429.6
8/16/19,34.1,664.7,15464.6,13456.7
8/19/19,34.1,665.0,15476.1,13473.8
8/20/19,33.9,659.5,15425.5,13414.2
8/21/19,33.4,649.6,15290.8,13277.0
8/22/19,32.8,636.6,15045.6,13061.9
8/23/19,33.0,642.7,15168.9,13168.8
8/26/19,33.7,655.0,15489.0,13429.7
8/27/19,34.0,661.7,15555.4,13516.0
8/28/19,33.7,656.7,15472.4,13439.1
8/29/19,33.4,651.3,15335.5,13342.2
8/30/19,33.6,655.5,15440.5,13449.3
9/3/19,33.0,640.9,15124.8,13186.8
9/4/19,33.2,648.1,15190.3,13232.9
9/5/19,33.4,651.6,15194.9,13252.8
9/6/19,33.6,658.5,15332.6,13364.0
9/9/19,33.9,662.2,15412.1,13442.0
9/11/19,34.2,665.2,15457.9,13506.7
9/12/19,34.1,664.0,15383.8,13457.6
9/13/19,34.4,671.1,15514.2,13561.5
9/16/19,34.2,665.1,15412.8,13499.1
9/17/19,33.4,651.3,15152.4,13266.6
9/18/19,33.5,654.3,15184.7,13302.4
9/19/19,33.1,644.2,14994.4,13136.2
9/20/19,35.1,673.7,15792.0,13831.7
9/23/19,36.6,692.2,16248.6,14215.4
9/24/19,36.3,688.6,16231.8,14197.7
9/25/19,35.5,676.7,16024.5,14002.0
9/26/19,36.1,686.7,16208.0,14151.3
9/27/19,35.9,681.4,16125.7,14079.1
9/30/19,35.7,677.4,16072.5,13997.2
10/1/19,35.2,667.8,15912.0,13840.5
10/3/19,35.2,667.8,15847.7,13783.6
10/4/19,34.7,659.2,15652.7,13623.6
10/7/19,34.4,651.2,15584.9,13547.2
10/9/19,35.1,662.8,15846.8,13752.9
10/10/19,34.7,656.0,15736.4,13655.2
10/11/19,34.9,659.2,15835.2,13728.2
10/14/19,35.0,659.7,15885.7,13775.0
10/15/19,35.2,663.4,16007.8,13866.7
10/16/19,35.2,664.6,16057.8,13908.6
10/17/19,35.7,671.7,16245.3,14082.1
10/18/19,36.0,679.7,16351.2,14214.4
10/22/19,35.9,677.4,16248.1,14168.0
10/23/19,36.0,680.2,16282.8,14191.3
10/24/19,35.6,673.6,16252.6,14160.0
10/25/19,35.8,679.5,16254.5,14150.2
10/27/19,35.8,679.5,16254.5,14221.0
10/29/19,36.7,690.8,16539.2,14401.1
10/30/19,37.0,696.9,16620.1,14475.4
10/31/19,37.2,702.9,16667.3,14539.1
11/1/19,37.3,704.1,16685.7,14560.6
11/4/19,37.4,708.3,16756.9,14603.8
11/5/19,37.3,705.4,16723.1,14546.5
11/6/19,37.4,708.0,16791.6,14587.7
11/7/19,37.3,707.8,16856.2,14653.3
11/8/19,36.9,700.6,16710.4,14531.8
11/11/19,37.1,703.5,16717.8,14550.6
11/13/19,36.7,693.5,16615.4,14457.9
11/14/19,36.7,693.7,16659.8,14482.8
11/15/19,36.9,696.7,16692.5,14508.3
11/18/19,37.1,700.0,16677.1,14510.9
11/19/19,37.4,704.0,16755.2,14561.5
11/20/19,37.6,708.9,16838.0,14625.8
11/21/19,37.4,703.9,16794.9,14577.7
11/22/19,37.2,703.3,16719.1,14528.1
11/25/19,37.7,710.1,16942.7,14712.4
11/26/19,37.5,707.3,16892.2,14653.5
11/27/19,37.7,709.2,16980.5,14733.2
11/28/19,37.9,716.0,17051.3,14814.0
11/29/19,37.6,709.7,16917.9,14729.8
12/2/19,37.5,707.6,16906.9,14706.3
12/3/19,37.2,700.3,16831.1,14624.1
12/4/19,37.5,705.2,16899.9,14682.5
12/5/19,37.2,701.5,16865.0,14645.8
12/6/19,36.7,690.7,16729.1,14513.4
12/9/19,36.8,691.2,16751.5,14516.4
12/10/19,36.5,683.5,16638.9,14402.7
12/11/19,36.6,686.4,16713.8,14464.0
12/12/19,37.0,693.5,16800.4,14546.4
12/13/19,37.5,703.8,16961.6,14685.2
12/16/19,37.4,700.9,16915.7,14639.3
12/17/19,37.8,707.7,17071.5,14756.8
12/18/19,37.8,706.6,17150.9,14806.7
12/19/19,37.8,707.1,17205.1,14848.8
12/20/19,38.0,710.6,17222.1,14868.4
12/23/19,37.9,707.9,17209.4,14856.9
12/24/19,37.8,705.6,17141.8,14813.0
12/26/19,37.5,701.1,17018.3,14736.2
12/27/19,38.1,712.2,17185.7,14873.5
12/30/19,38.1,711.1,17199.7,14897.5
12/31/19,38.0,709.9,17077.1,14819.3
1/1/20,38.0,712.8,17096.8,14843.3
1/2/20,38.4,720.3,17236.7,14980.5
1/3/20,38.3,716.1,17158.8,14923.0
1/6/20,37.4,699.2,16830.9,14631.4
1/7/20,37.5,701.9,16915.0,14718.5
1/8/20,37.4,698.4,16876.2,14698.7
1/9/20,38.1,710.8,17143.7,14926.5
1/10/20,38.2,714.5,17201.1,14977.6
1/13/20,38.4,720.3,17303.2,15074.4
1/14/20,38.6,721.8,17349.1,15124.5
1/15/20,38.5,721.6,17322.5,15141.3
1/16/20,38.5,719.6,17339.6,15175.8
1/17/20,38.5,718.1,17335.2,15188.8
1/20/20,38.3,710.5,17155.8,15049.2
1/21/20,38.1,705.5,17079.1,14992.0
1/22/20,37.9,702.4,16990.7,14931.1
1/23/20,38.3,710.4,17095.6,15043.9
1/24/20,38.5,715.3,17192.2,15138.2
1/27/20,38.1,708.4,17010.7,15011.9
1/28/20,37.9,703.0,16922.0,14947.9
1/29/20,38.2,707.8,17025.5,15026.5
1/30/20,37.9,701.6,16893.9,14891.3
1/31/20,37.6,696.5,16790.4,14804.6
2/1/20,37.6,696.5,16790.4,14421.1
2/3/20,36.4,673.1,16433.7,14488.2
2/4/20,37.2,689.0,16815.1,14792.2
2/5/20,37.9,698.2,16968.8,14940.0
2/6/20,38.2,703.0,17037.3,15019.9
2/7/20,38.2,703.6,16981.8,15015.0
2/10/20,37.8,696.6,16887.9,14932.3
2/11/20,38.2,701.2,16995.1,14994.8
2/12/20,38.1,702.2,17126.1,15070.2
2/13/20,38.1,700.0,17088.8,15041.9
2/14/20,37.8,693.5,17002.9,14957.0
2/17/20,37.5,685.9,16911.9,14855.2
2/18/20,37.4,686.7,16837.1,14789.3
2/19/20,37.7,696.5,17024.4,14977.0
2/20/20,37.8,698.5,16961.2,14959.3
2/24/20,37.0,681.9,16608.1,14659.1
2/25/20,36.9,679.7,16563.9,14609.3
2/26/20,36.5,671.8,16396.2,14456.1
2/27/20,36.2,667.3,16332.8,14391.1
2/28/20,35.0,641.3,15726.9,13875.3
3/2/20,34.5,633.1,15632.1,13790.7
3/3/20,35.1,645.3,15879.0,14014.7
